Indonesia,East Asia & Pacific,SP.POP.TOTL,233951652,225048008,227926649,222088495,230871650,219097902,216077790,246305322,237062337,240157903,243220028
Indonesia,East Asia & Pacific,NY.GDP.PCAP.CD,1558.315628,1043.210584,1126.840044,881.0029136,1238.214476,732.3070934,763.711125,3065.683484,1823.219763,2124.554839,2218.485419
Indonesia,East Asia & Pacific,SL.TLF.TOTL.IN,106957017,103909546,105759801,102498864,105482562,102354432,101308307,118205102,112145843,114200383,115441860
Indonesia,East Asia & Pacific,SL.UEM.TOTL.ZS,7.551,6.657,7.303,6.604,7.945,6.082,6.077,5.614,8.06,7.208,6.106
"Iran, Islamic Rep.",Middle East & North Africa,SP.POP.TOTL,73392747,68769340,70256316,68011317,71828455,67452005,66418659,77420842,74602648,75514204,76457825
"Iran, Islamic Rep.",Middle East & North Africa,NY.GDP.PCAP.CD,3618.916014,2208.996366,2672.422665,1891.257561,3132.050819,1881.022666,1650.013858,6291.194437,4687.991663,5377.411507,5415.522806
"Iran, Islamic Rep.",Middle East & North Africa,SL.TLF.TOTL.IN,24828699,22044846,23217005,21179010,24431517,20409991,19476868,25068937,25004182,24252328,25116620
"Iran, Islamic Rep.",Middle East & North Africa,SL.UEM.TOTL.ZS,11.519,11.529,10.3,12.8,11.813,12.36,11.696,13.679,10.772,10.63,12.113
Iraq,Middle East & North Africa,SP.POP.TOTL,28616515,26802659,27577878,26006559,28407448,25197840,24424056,31045366,28391607,28971036,30058206
Iraq,Middle East & North Africa,NY.GDP.PCAP.CD,2276.554357,817.8878625,1328.371576,1266.159613,1762.393604,1435.695684,1980.18916,4461.751962,3128.990103,4542.96609,3714.71206
Iraq,Middle East & North Africa,SL.TLF.TOTL.IN,6891044,6393346,6595764,6189221,6816308,5984596,5790991,7529671,6861334,7012236,7285510
Iraq,Middle East & North Africa,SL.UEM.TOTL.ZS,8.42,8.955,8.719,8.621,8.578,8.261,8.058,8.267,8.646,8.467,8.414
Ireland,Europe & Central Asia,SP.POP.TOTL,4273591,3996521,4070262,3931947,4159914,3866243,3805174,4560155,4398942,4489544,4535375
Ireland,Europe & Central Asia,NY.GDP.PCAP.CD,54329.16186,41203.52958,47754.20232,32705.43456,50933.02161,28282.40988,26334.56721,48679.40268,61396.41746,61353.10656,52133.09092
Ireland,Europe & Central Asia,SL.TLF.TOTL.IN,2248639,2032436,2076106,1999622,2169097,1959687,1917587,2252588,2335586,2354998,2303368
Ireland,Europe & Central Asia,SL.UEM.TOTL.ZS,4.355,4.478,4.491,4.216,4.237,3.684,4.318,14.534,4.98,6.774,12.609
Isle of Man,Europe & Central Asia,SP.POP.TOTL,80294,78049,78792,77275,79516,76476,75659,83873,81147,82029,82939
Isle of Man,Europe & Central Asia,NY.GDP.PCAP.CD,42627.50894,28861.61781,35564.60239,24471.07988,38135.85979,21819.71238,21161.39631,70587.31403,55040.2437,72276.77413,66156.10566
Isle of Man,Europe & Central Asia,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,Europe & Central Asia,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,Middle East & North Africa,SP.POP.TOTL,7053700,6689700,6809000,6570000,6930100,6439000,6289000,7623600,7180100,7308800,7485600
Israel,Middle East & North Africa,NY.GDP.PCAP.CD,22502.07222,19629.41451,20546.22917,19034.31757,21226.72139,20907.1143,21660.84038,31338.55689,25635.92684,30176.28651,28381.64494
Israel,Middle East & North Africa,SL.TLF.TOTL.IN,3167871,2935135,3012760,2865370,3089642,2838920,2766361,3473539,3253643,3313588,3394757
Israel,Middle East & North Africa,SL.UEM.TOTL.ZS,10.707,13.505,13.029,12.888,11.342,11.812,11.102,8.48,9.379,7.704,9.534
Italy,Europe & Central Asia,SP.POP.TOTL,58143979,57313203,57685327,57059007,57969484,56974100,56942108,59277417,58438310,58826731,59095365
Italy,Europe & Central Asia,NY.GDP.PCAP.CD,33684.72004,27618.94177,31425.82087,22463.52221,32171.79337,20571.47877,20190.00356,36184.71187,38031.97095,41095.40634,37388.45371
Italy,Europe & Central Asia,SL.TLF.TOTL.IN,24417825,23905206,24507321,23606737,24353109,23395795,23341777,24456403,24401083,24741976,24527414
Italy,Europe & Central Asia,SL.UEM.TOTL.ZS,6.777,8.869,7.866,9.211,7.73,9.599,10.834,8.363,6.076,6.723,7.749
Jamaica,Latin America & Caribbean,SP.POP.TOTL,2700968,2656623,2672225,2640572,2687066,2624403,2607826,2748568,2713800,2725635,2736995
Jamaica,Latin America & Caribbean,NY.GDP.PCAP.CD,4417.001271,3549.707584,3807.562931,3680.645517,4184.439749,3503.550267,3453.092528,4809.97738,4716.486125,5029.800953,4428.381533
Jamaica,Latin America & Caribbean,SL.TLF.TOTL.IN,1228493,1186996,1202433,1177364,1215552,1167448,1160690,1214581,1241668,1254816,1229928
Jamaica,Latin America & Caribbean,SL.UEM.TOTL.ZS,6.605,6.535,6.539,6.619,6.577,6.646,6.762,7.63,6.606,6.666,7.314
Japan,East Asia & Pacific,SP.POP.TOTL,127854000,127718000,127761000,127445000,127773000,127149000,126843000,128070000,128001000,128063000,128047000
Japan,East Asia & Pacific,NY.GDP.PCAP.CD,35991.546,35387.03742,38298.98017,32820.79364,37812.89502,34406.18246,39169.35957,44968.15623,35779.02454,39876.30397,41308.99684
Japan,East Asia & Pacific,SL.TLF.TOTL.IN,66694003,66784334,66508242,67054919,66581356,67616593,67814564,66100429,66797225,66611354,66339021
Japan,East Asia & Pacific,SL.UEM.TOTL.ZS,4.192,5.251,4.734,5.386,4.446,5.02,4.748,5.102,3.888,4.002,5.068
Jordan,Middle East & North Africa,SP.POP.TOTL,6427371,5741828,5882061,5616066,6029587,5498894,5386945,7297043,6827227,6989866,7141753
Jordan,Middle East & North Africa,NY.GDP.PCAP.CD,2342.634596,1775.676256,1940.086413,1706.267444,2087.870793,1632.29454,1570.610029,3718.465716,2506.205995,3241.652414,3435.833759
Jordan,Middle East & North Africa,SL.TLF.TOTL.IN,1503278,1305437,1361612,1304262,1421908,1284269,1272412,1844829,1699178,1740167,1818880
Jordan,Middle East & North Africa,SL.UEM.TOTL.ZS,14,14.5,14.628,15.3,14.8,14.7,13.7,12.5,13.1,12.7,12.9
Kazakhstan,Europe & Central Asia,SP.POP.TOTL,16103716,15747380,15850159,15656677,15968117,15575550,15501103,16836810,16257214,16426525,16619846
Kazakhstan,Europe & Central Asia,NY.GDP.PCAP.CD,5030.134947,1958.020502,2722.474078,1573.552199,3577.35804,1422.273318,1180.044456,8793.0759,6449.439311,8123.547059,6938.011757
Kazakhstan,Europe & Central Asia,SL.TLF.TOTL.IN,8463978,8185386,8226892,8111230,8345067,8023067,7937609,8969770,8588241,8719083,8837827
Kazakhstan,Europe & Central Asia,SL.UEM.TOTL.ZS,7.79,8.78,8.4,9.33,8.13,10.43,12.75,5.77,7.26,6.63,6.55
Kenya,Sub-Saharan Africa,SP.POP.TOTL,36904008,33652223,34713455,32629808,35796484,31619170,30642890,41598567,38036349,39206351,40408891
Kenya,Sub-Saharan Africa,NY.GDP.PCAP.CD,699.8023706,442.8984573,463.6627813,402.9363856,523.4563124,410.7004525,414.6263651,1091.518731,840.2014395,915.5443547,1047.967832
Kenya,Sub-Saharan Africa,SL.TLF.TOTL.IN,15091974,13497988,14027425,12985820,14559284,12475700,11981408,17284448,15623317,16164677,16722895
Kenya,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2.68,2.873,2.848,2.919,2.745,2.881,2.889,2.796,2.65,2.756,2.818
Kiribati,East Asia & Pacific,SP.POP.TOTL,100017,94175,96085,92264,98035,90335,88613,108704,102068,104222,106467
Kiribati,East Asia & Pacific,NY.GDP.PCAP.CD,1123.192683,1020.500502,1083.26859,810.10895,1161.783727,718.8337573,845.3675561,1522.101102,1352.5783,1410.622495,1316.627346
Kiribati,East Asia & Pacific,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,East Asia & Pacific,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.",East Asia & Pacific,SP.POP.TOTL,24524507,24090380,24254943,23943973,24396433,23815358,23665910,24987258,24646383,24764618,24878332
"Korea, Dem. People's Rep.",East Asia & Pacific,NY.GDP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.",East Asia & Pacific,SL.TLF.TOTL.IN,15393763,14890692,15058261,14737691,15217594,14598090,14463967,16054223,15568206,15722620,15889779
"Korea, Dem. People's Rep.",East Asia & Pacific,SL.UEM.TOTL.ZS,2.944,3.059,3.016,3.043,2.972,3.07,3.05,2.81,2.936,2.873,2.871
"Korea, Rep.",East Asia & Pacific,SP.POP.TOTL,48438292,47892330,48082519,47644736,48184561,47370164,47008111,49554112,48683638,49054708,49307835
"Korea, Rep.",East Asia & Pacific,NY.GDP.PCAP.CD,21743.47745,14672.80575,16496.13162,13165.08362,19402.50263,11561.20717,12257.02066,23079.26013,24086.41044,21350.42798,19143.85161
"Korea, Rep.",East Asia & Pacific,SL.TLF.TOTL.IN,24205394,23376928,23859038,23347640,23953153,22938753,22567537,24998081,24444660,24606329,24664943
"Korea, Rep.",East Asia & Pacific,SL.UEM.TOTL.ZS,3.254,3.348,3.42,3.046,3.482,3.699,4.063,3.324,3.013,2.959,3.363
Kosovo,Europe & Central Asia,SP.POP.TOTL,1813079,1826434,1822773,1829462,1818354,1820009,1802493,1788743,1807094,1800858,1794681
Kosovo,Europe & Central Asia,NY.GDP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,2987.545196,NA,2877.393314,2794.866995
Kosovo,Europe & Central Asia,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosovo,Europe & Central Asia,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kuwait,Middle East & North Africa,SP.POP.TOTL,2364733,2109881,2157320,2059974,2236788,2008121,1954709,2943372,2507887,2651421,2795484
Kuwait,Middle East & North Africa,NY.GDP.PCAP.CD,42946.63741,22690.65518,27552.28274,18512.7523,36122.61427,17374.23187,19296.34717,39212.27267,45709.41329,55585.18893,37907.10013
Kuwait,Middle East & North Africa,SL.TLF.TOTL.IN,1216034,1042008,1090522,995195,1147148,951041,910204,1557069,1292295,1374046,1462198
Kuwait,Middle East & North Africa,SL.UEM.TOTL.ZS,1.3,1.3,1.7,1.1,1.456,0.8,0.8,1.82,1.5,1.75,1.64
Kyrgyz Republic,Europe & Central Asia,SP.POP.TOTL,5218373,5043308,5104712.5,4990704,5162639.5,4945072.5,4898361.5,5467059,5268384.5,5318729,5389643
Kyrgyz Republic,Europe & Central Asia,NY.GDP.PCAP.CD,543.1135125,380.5058288,433.2339157,321.7267754,476.5482398,308.4113267,279.621767,876.9544764,721.771646,966.3885694,870.1988945
Kyrgyz Republic,Europe & Central Asia,SL.TLF.TOTL.IN,2566300,2439759,2474890,2407280,2525966,2358553,2324839,2701670,2588659,2611771,2655606
Kyrgyz Republic,Europe & Central Asia,SL.UEM.TOTL.ZS,2.48,2.162,2.259,2.065,2.362,1.95,1.858,2.887,2.577,2.642,2.744
Lao PDR,East Asia & Pacific,SP.POP.TOTL,5963200,5697945,5781626,5610889,5869523,5521482,5431212,6334194,6056236,6148969,6241642
Lao PDR,East Asia & Pacific,NY.GDP.PCAP.CD,579.3919474,355.0972162,409.2962983,313.3508171,466.061507,320.3160054,318.7498522,1125.916102,697.3230137,885.7473761,935.0323728
Lao PDR,East Asia & Pacific,SL.TLF.TOTL.IN,2193834,2039778,2083712,1995942,2132945,1953235,1912533,2452649,2261866,2328198,2392417
Lao PDR,East Asia & Pacific,SL.UEM.TOTL.ZS,1.198,1.639,1.498,1.775,1.35,1.88,2.046,0.708,1.067,0.943,0.834
Latvia,Europe & Central Asia,SP.POP.TOTL,2218357,2287955,2263122,2310173,2238799,2337170,2367550,2097555,2200325,2177322,2141669
Latvia,Europe & Central Asia,NY.GDP.PCAP.CD,9211.737447,4914.579928,6109.732652,4003.609358,7283.787381,3504.618295,3278.178964,11188.41917,13370.97895,15677.60809,11996.03227
Latvia,Europe & Central Asia,SL.TLF.TOTL.IN,1119868,1096501,1097352,1115802,1091799,1095505,1094541,1058829,1137729,1151245,1104930
Latvia,Europe & Central Asia,SL.UEM.TOTL.ZS,7.03,12.061,11.708,13.829,10.033,13.821,14.211,19.482,6.052,7.739,17.515
Lebanon,Middle East & North Africa,SP.POP.TOTL,4751136,4525508,4599279,4463504,4671102,4401918,4329340,5041288,4844118,4925354,4992287
Lebanon,Middle East & North Africa,NY.GDP.PCAP.CD,4635.251412,4437.715885,4600.683714,4290.852838,4602.198046,4009.559298,3986.835139,7625.810516,5125.2581,5912.045328,7090.854939
Lebanon,Middle East & North Africa,SL.TLF.TOTL.IN,1485356,1393145,1425884,1361897,1454597,1332086,1299635,1660698,1519312,1572230,1620024
Lebanon,Middle East & North Africa,SL.UEM.TOTL.ZS,8.671,8.05,7.85,8.229,8.247,8.464,8.603,6.775,8.98,7.666,6.355
Lesotho,Sub-Saharan Africa,SP.POP.TOTL,1945063,1985059,1971129,1994679,1953076,2000853,2003913,1996251,1953268,1966541,1980883
Lesotho,Sub-Saharan Africa,NY.GDP.PCAP.CD,925.4674855,583.2700362,766.6858209,388.9233499,861.3814964,412.6774737,442.7795458,1119.475578,861.1884209,898.4825179,878.8479505
Lesotho,Sub-Saharan Africa,SL.TLF.TOTL.IN,847150,869919,862883,874139,853090,876220,876334,848407,847339,848116,848288
Lesotho,Sub-Saharan Africa,SL.UEM.TOTL.ZS,16.107,16.113,16.206,16.137,16.086,16.141,16.227,16.113,15.997,15.907,16.16
Liberia,Sub-Saharan Africa,SP.POP.TOTL,3490787,3119532,3156892,3094782,3301015,3015338,2928117,4058890,3669050,3821003,3943028
Liberia,Sub-Saharan Africa,NY.GDP.PCAP.CD,320.5580862,239.7795567,284.140224,299.5364455,287.4873334,300.4638286,298.4853406,492.252808,374.2113081,451.7138563,448.386367
Liberia,Sub-Saharan Africa,SL.TLF.TOTL.IN,1533268,1373074,1389202,1361884,1451618,1326083,1286512,1782162,1609431,1676138,1730691
Liberia,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2.283,2.586,2.589,2.318,2.577,2.294,2.231,2.266,2.235,2.222,2.242
Libya,Middle East & North Africa,SP.POP.TOTL,5980211,5619398,5736693,5508410,5858798,5403639,5305021,6497839,6104380,6235430,6366686
Libya,Middle East & North Africa,NY.GDP.PCAP.CD,10048.84804,4674.099432,5773.763332,3718.294347,8079.249573,6312.800305,7214.100404,11600.90686,11144.94484,13906.14078,9551.054039
Libya,Middle East & North Africa,SL.TLF.TOTL.IN,1938312,1789810,1833786,1748740,1879707,1711064,1676674,2223229,2009566,2081954,2153547
Libya,Middle East & North Africa,SL.UEM.TOTL.ZS,18.779,19.045,18.911,19.247,18.639,19.228,19.201,19.276,18.745,19.006,19.247
Liechtenstein,Europe & Central Asia,SP.POP.TOTL,35037,34079,34447,33694,34753,33194,32645,36022,35262,35473,35742
Liechtenstein,Europe & Central Asia,NY.GDP.PCAP.CD,114167.9392,90108.36736,100280.8314,79795.17859,105295.057,75067.80017,76087.91111,141089.8128,130492.5953,143249.2273,126024.7146
Liechtenstein,Europe & Central Asia,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,Europe & Central Asia,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,Europe & Central Asia,SP.POP.TOTL,3269909,3415213,3377075,3443067,3322528,3470818,3499536,3097282,3231294,3198231,3162916
Lithuania,Europe & Central Asia,NY.GDP.PCAP.CD,9210.101182,5507.474342,6734.574871,4148.130915,7857.031488,3532.527874,3300.636349,11829.12261,12295.12128,14955.53455,11854.37111
Lithuania,Europe & Central Asia,SL.TLF.TOTL.IN,1509125,1681096,1590937,1626278,1551720,1645989,1685904,1492230,1508699,1511065,1519175
Lithuania,Europe & Central Asia,SL.UEM.TOTL.ZS,5.78,12.874,10.684,13.008,8.325,16.84,15.931,17.814,4.25,5.826,13.785
Luxembourg,Europe & Central Asia,SP.POP.TOTL,472637,451630,458095,446175,465158,441525,436300,506953,479993,488650,497783
Luxembourg,Europe & Central Asia,NY.GDP.PCAP.CD,90788.80049,65689.32145,76544.91709,53005.73392,80988.13762,48440.14202,48659.59888,110885.9914,107475.3203,120422.1379,109419.747
Luxembourg,Europe & Central Asia,SL.TLF.TOTL.IN,213911,196774,203619,196807,209999,191124,189153,238167,217903,222621,234992
Luxembourg,Europe & Central Asia,SL.UEM.TOTL.ZS,4.731,3.675,5.113,2.621,4.488,1.805,2.345,4.423,4.065,5.06,5.194
"Macao SAR, China",East Asia & Pacific,SP.POP.TOTL,498900,443600,454700,438400,473500,433900,430600,537000,520900,540700,535000
"Macao SAR, China",East Asia & Pacific,NY.GDP.PCAP.CD,29813.78772,18589.89983,23407.19937,16814.99264,25681.21673,15810.72277,15731.98688,52591.80352,35400.23347,38888.5118,40351.00356
"Macao SAR, China",East Asia & Pacific,SL.TLF.TOTL.IN,276137,220677,233377,223356,251230,220527,217883,327912,303722,323790,324071
"Macao SAR, China",East Asia & Pacific,SL.UEM.TOTL.ZS,3.822,5.995,4.904,6.267,4.158,6.393,6.874,2.84,3.269,2.999,3.58
Madagascar,Sub-Saharan Africa,SP.POP.TOTL,19730909,18071854,18606608,17549913,19159707,17032939,16516338,22183340,20318583,20923840,21547280
Madagascar,Sub-Saharan Africa,NY.GDP.PCAP.CD,324.1468749,352.6200958,272.2007486,304.9417774,305.8120749,319.2832782,280.2829056,450.0093916,419.5480014,512.5798001,446.3152384
Madagascar,Sub-Saharan Africa,SL.TLF.TOTL.IN,9391231,8535854,8802788,8283144,9085463,8024074,7777445,10741659,9709215,10039628,10383736
Madagascar,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2.946,5.01,3.946,5.502,2.62,5.35,5.8,4.28,3.205,3.438,3.887
Malawi,Sub-Saharan Africa,SP.POP.TOTL,13198701,12181574,12500737,11880440,12840031,11593058,11315942,14826463,13576343,13976417,14395788
Malawi,Sub-Saharan Africa,NY.GDP.PCAP.CD,440.822149,383.3485969,404.6742484,428.2104398,414.361122,215.4745249,224.2241592,683.1246947,475.1802617,554.0488204,625.8697299
Malawi,Sub-Saharan Africa,SL.TLF.TOTL.IN,5674340,5310128,5451420,5176173,5599129,5048858,4924920,5958706,5749113,5820422,5889253
Malawi,Sub-Saharan Africa,SL.UEM.TOTL.ZS,4.96,5.157,4.971,5.233,4.944,5.209,5.048,4.798,4.888,4.814,4.754
Malaysia,East Asia & Pacific,SP.POP.TOTL,26417909,24679602,25256772,24102477,25836071,23526538,22967816,28655776,26998389,27570059,28124778
Malaysia,East Asia & Pacific,NY.GDP.PCAP.CD,6158.407855,4465.321946,4939.248519,4184.031638,5555.5818,3943.799439,4083.528745,8899.345055,7168.930319,8371.821561,7191.432872
Malaysia,East Asia & Pacific,SL.TLF.TOTL.IN,11317475,10360337,10663360,10067360,10983732,9782029,9494994,12775608,11663107,12025538,12412070
Malaysia,East Asia & Pacific,SL.UEM.TOTL.ZS,3.32,3.61,3.54,3.48,3.53,3.53,3,3.39,3.23,3.32,3.66
Maldives,South Asia,SP.POP.TOTL,313851,296491,301413,291616,306429,286767,282019,360792,324479,336170,348275
Maldives,South Asia,NY.GDP.PCAP.CD,5018.943354,3548.576701,4070.260946,3076.070072,3796.515465,3033.932345,2213.812351,7173.596018,5758.102869,6757.432809,6734.031656
Maldives,South Asia,SL.TLF.TOTL.IN,114473,102849,106350,99366,109859,95869,92425,142222,120535,126861,133007
Maldives,South Asia,SL.UEM.TOTL.ZS,8.392,5.134,6.1,4.148,7.328,3.083,1.97,10.881,9.447,10.242,11.697
Mali,Sub-Saharan Africa,SP.POP.TOTL,13990139,12684955,13102409,12288050,13538647,11912158,11559290,15945198,14457775,14940782,15435539
Mali,Sub-Saharan Africa,NY.GDP.PCAP.CD,493.6287065,371.6270164,416.2783444,318.042432,461.4579203,291.1594979,256.199555,670.369099,564.1579583,658.4931833,662.8833881
Mali,Sub-Saharan Africa,SL.TLF.TOTL.IN,5248509,4770741,4927264,4618624,5086454,4471900,4332852,5931335,5415391,5585608,5757394
Mali,Sub-Saharan Africa,SL.UEM.TOTL.ZS,1.425,1.281,1.412,1.364,1.379,1.338,1.414,1.405,1.405,1.424,1.423
Malta,Middle East & North Africa,SP.POP.TOTL,405308,398582,401268,395969,403834,393028,390087,414508,406724,409379,412477
Malta,Middle East & North Africa,NY.GDP.PCAP.CD,16653.60718,13593.9742,15212.12674,11251.20609,15831.34405,10357.70404,10348.48655,21946.60697,19444.1875,22315.31986,21176.31124
Malta,Middle East & North Africa,SL.TLF.TOTL.IN,164520,161634,159081,160535,162463,159085,155401,177202,168594,171036,173511
Malta,Middle East & North Africa,SL.UEM.TOTL.ZS,6.798,7.488,7.317,6.902,6.923,7.107,6.324,6.847,6.472,5.977,6.889
Marshall Islands,East Asia & Pacific,SP.POP.TOTL,51992,51639,51791,51425,51906,51123,50706,52044,52035,52030,52019
Marshall Islands,East Asia & Pacific,NY.GDP.PCAP.CD,2754.269888,2539.330738,2566.08291,2566.067088,2658.652179,2394.345011,2264.791149,3095.45769,2892.28404,2817.605228,2906.63027
Marshall Islands,East Asia & Pacific,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall Islands,East Asia & Pacific,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,Sub-Saharan Africa,SP.POP.TOTL,3013660,2802046,2868664,2738655,2939059,2678760,2613441,3390965,3093059,3183269,3284448
Mauritania,Sub-Saharan Africa,NY.GDP.PCAP.CD,1300.60368,732.0178208,823.5544571,648.8796439,998.9658342,651.8178402,680.9110619,1659.963697,1405.150162,1635.563062,1435.430108
Mauritania,Sub-Saharan Africa,SL.TLF.TOTL.IN,752518,709931,723366,697153,737537,685336,670649,836733,768512,788961,813148
Mauritania,Sub-Saharan Africa,SL.UEM.TOTL.ZS,9.37,9.921,9.791,10.185,9.626,10.125,10.033,10.075,9.524,9.735,10.186
Mauritius,Sub-Saharan Africa,SP.POP.TOTL,1233996,1213370,1221003,1204621,1228254,1196287,1186873,1250400,1239630,1244121,1247429
Mauritius,Sub-Saharan Africa,NY.GDP.PCAP.CD,5695.975255,4858.265755,5460.608002,4073.060531,5354.029743,3908.556949,3981.983432,8000.376432,6574.663576,8030.052281,7318.12641
Mauritius,Sub-Saharan Africa,SL.TLF.TOTL.IN,557780,552982,543713,526227,553847,514388,519717,584117,556648,563956,571049
Mauritius,Sub-Saharan Africa,SL.UEM.TOTL.ZS,9.04,8.311,8.337,8.205,9.524,9.14,9.138,7.654,8.475,7.17,7.257
Mexico,Latin America & Caribbean,SP.POP.TOTL,107253666,102978515,104394131,101548624,105811504,100099099,98625552,113623895,108774360,110374288,111999721
Mexico,Latin America & Caribbean,NY.GDP.PCAP.CD,9512.635753,7434.074649,7849.667596,7983.033985,8671.758919,7952.764796,7524.027137,9728.800784,10134.33271,10523.76854,8423.569332
Mexico,Latin America & Caribbean,SL.TLF.TOTL.IN,44671073,40580596,41810127,39513494,43213356,39008022,38589713,48189452,45655255,46418411,47339853
Mexico,Latin America & Caribbean,SL.UEM.TOTL.ZS,3.566,3.455,3.937,3.003,3.558,2.627,2.646,5.303,3.628,3.874,5.356
"Micronesia, Fed. Sts.",East Asia & Pacific,SP.POP.TOTL,110729,112285,111925,112448,111412,112365,112044,107540,109880,108936,107957
"Micronesia, Fed. Sts.",East Asia & Pacific,NY.GDP.PCAP.CD,2289.751556,2185.80309,2146.401608,2156.705322,2246.453703,2144.537,2081.966013,2761.243258,2336.978522,2415.59356,2596.261474
"Micronesia, Fed. Sts.",East Asia & Pacific,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",East Asia & Pacific,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,Europe & Central Asia,SP.POP.TOTL,2880967,2903198,2896023,2911385,2888985,2918135,2924668,2862354,2874299,2868833,2865213
Moldova,Europe & Central Asia,NY.GDP.PCAP.CD,1183.024814,682.319096,897.1784947,570.7998662,1034.391977,507.4040763,440.538684,2436.799351,1531.216186,2110.553054,1898.439757
Moldova,Europe & Central Asia,SL.TLF.TOTL.IN,1358271,1318632,1278631,1306607,1277880,1309886,1340815,1496582,1379676,1400896,1430516
Moldova,Europe & Central Asia,SL.UEM.TOTL.ZS,4.2,6.378,6.374,6.845,5.633,7.366,8.539,2.937,2.723,2.073,2.987
Monaco,Europe & Central Asia,SP.POP.TOTL,32057,32374,32307,32422,32210,32447,32455,33163,31837,31836,32364
Monaco,Europe & Central Asia,NY.GDP.PCAP.CD,143083.4611,111110.4513,125160.2281,90051.44599,130538.7426,82402.78096,81789.02065,161853.9206,184558.5566,204263.7971,169150.2673
Monaco,Europe & Central Asia,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,Europe & Central Asia,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,East Asia & Pacific,SP.POP.TOTL,2567168,2480374,2508412,2449027,2536407,2417751,2388299,2738622,2601850,2643201,2691115
Mongolia,East Asia & Pacific,NY.GDP.PCAP.CD,1329.891796,643.1680689,794.154552,570.2492132,994.9001091,524.4534836,476.0275508,2625.218814,1627.687877,2127.426786,1703.327568
Mongolia,East Asia & Pacific,SL.TLF.TOTL.IN,1079897,1009919,1034159,983504,1057342,955307,926931,1160587,1102156,1111016,1138353
Mongolia,East Asia & Pacific,SL.UEM.TOTL.ZS,7.193,6.768,6.854,6.2,7.017,6.111,5.993,6.549,7.2,5.565,5.86
Montenegro,Europe & Central Asia,SP.POP.TOTL,615025,612267,613353,609828,614261,607389,604950,619428,615875,616969,618294
Montenegro,Europe & Central Asia,NY.GDP.PCAP.CD,4425.678873,2789.159065,3380.165121,2106.635068,3674.617924,1909.598702,1627.065119,6688.402596,5976.394145,7367.751909,6727.107767
Montenegro,Europe & Central Asia,SL.TLF.TOTL.IN,236396,234782,235094,233949,235611,232810,231231,241400,237751,239423,240225
Montenegro,Europe & Central Asia,SL.UEM.TOTL.ZS,24.79,30.458,30.37,30.423,30.31,30.741,30.609,19.649,19.4,17.15,19.09
Morocco,Middle East & North Africa,SP.POP.TOTL,30771178,29571415,29953018,29198142,30358144,28814643,28423435,32467016,31186468,31606767,32030778
Morocco,Middle East & North Africa,NY.GDP.PCAP.CD,2438.126465,1941.872559,2183.55542,1596.02063,2242.988281,1506.245239,1499.107422,3067.985352,2755.585938,3183.200439,3119.588623
Morocco,Middle East & North Africa,SL.TLF.TOTL.IN,10794828,10130763,10344794,9924141,10570285,9824822,9656934,11402901,11012488,11222651,11317347
Morocco,Middle East & North Africa,SL.UEM.TOTL.ZS,9.67,11.92,10.83,11.59,11.01,12.46,13.58,9.09,9.56,9.57,8.96
Mozambique,Sub-Saharan Africa,SP.POP.TOTL,20787087,19392475,19840313,18958338,20304569,18537729,18129653,22999235,21287635,21819036,22391745
Mozambique,Sub-Saharan Africa,NY.GDP.PCAP.CD,457.4876478,339.4887378,400.0569732,313.8866617,436.7738562,304.7921386,327.1262398,496.1858394,507.8749239,592.1591112,547.6971442
